StartTime,LastTime,SrcAddr,DstAddr,Mean,Sport,Dport,SrcPkts,DstPkts,TotPkts,DstBytes,SrcBytes,TotBytes,SrcLoad,DstLoad,Load,SrcRate,DstRate,Rate,SrcLoss,DstLoss,Loss,pLoss,SrcJitter,DstJitter,SIntPkt,DIntPkt,Proto,Dur,TcpRtt,IdleTime,Sum,Min,Max,sDSb,sTtl,dTtl,sIpId,dIpId,SAppBytes,DAppBytes,TotAppByte,SynAck,RunTime,sTos,SrcJitAct,DstJitAct,Traffic,Target
2019-08-19 11:01:27,2019-08-19 11:01:27,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,130105272.0,0.0,130105272.0,52631.582031,0.0,52631.582031,0,0,0,0.0,0.0,0.0,0.019,0.0,17,1.9e-05,0.0,1548781312,1.9e-05,1.9e-05,1.9e-05,0,1,0,178,0,530,0,530,0.0,1.9e-05,0,0.0,0.0,normal,0
2019-08-19 11:01:30,2019-08-19 11:01:35,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42322.007812,114235.625,156557.640625,29.831867,40.643417,70.675499,0,0,0,0.0,73.770383,65.840391,34.617047,25.703139,17,4.994659,0.0,1548781312,4.994659,4.994659,4.994659,0,64,128,324,14168,20000,62696,82696,0.0,4.994659,0,73.770383,65.840391,normal,0
2019-08-19 11:01:35,2019-08-19 11:01:40,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42448.109375,114576.0,157024.109375,29.920753,40.764515,70.886078,0,0,0,0.0,73.347445,65.497074,34.515105,25.38199,17,4.979821,0.0,1548781312,4.979821,4.979821,4.979821,0,64,128,399,40280,20000,62696,82696,0.0,4.979821,0,73.347445,65.497074,normal,0
2019-08-19 11:01:37,2019-08-19 11:01:37,192.168.0.2,192.168.0.44,0,0,0,2,2,4,124,124,248,3786259.75,3786259.75,7572519.5,7633.588379,7633.588379,22900.763672,0,0,0,0.0,0.0,0.0,0.002,0.002,2054,0.000131,0.0,1548781312,0.000131,0.000131,0.000131,0,0,0,0,0,68,68,136,0.0,0.000131,0,0.0,0.0,normal,0
2019-08-19 11:01:40,2019-08-19 11:01:45,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42336.046875,114273.515625,156609.5625,29.841761,40.656895,70.698936,0,0,0,0.0,73.652039,65.644281,34.606035,25.566271,17,4.993003,0.0,1548781312,4.993003,4.993003,4.993003,0,64,128,474,857,20000,62696,82696,0.0,4.993003,0,73.652039,65.644281,normal,0
2019-08-19 11:01:46,2019-08-19 11:01:51,192.168.0.2,192.168.0.44,5,1740,1740,144,200,344,69192,25536,94728,40391.496094,109658.640625,150050.140625,28.471077,39.62059,68.290764,0,0,0,0.0,74.186078,66.285336,34.923945,26.149961,17,5.022641,0.0,1548781312,5.022641,5.022641,5.022641,0,64,128,546,27225,19200,60392,79592,0.0,5.022641,0,74.186078,66.285336,normal,0
2019-08-19 11:01:51,2019-08-19 11:01:51,192.168.0.2,192.168.0.255,0,1740,1740,2,0,2,0,124,124,26105264.0,0.0,26105264.0,52631.582031,0.0,52631.582031,0,0,0,0.0,0.0,0.0,0.019,0.0,17,1.9e-05,0.0,1548781312,1.9e-05,1.9e-05,1.9e-05,0,1,0,53904,0,16,0,16,0.0,1.9e-05,0,0.0,0.0,normal,0
2019-08-19 11:01:51,2019-08-19 11:01:51,192.168.0.2,192.168.0.255,0,1740,1742,2,0,2,0,124,124,27555554.0,0.0,27555554.0,55555.554688,0.0,55555.554688,0,0,0,0.0,0.0,0.0,0.018,0.0,17,1.8e-05,0.0,1548781312,1.8e-05,1.8e-05,1.8e-05,0,1,0,53906,0,16,0,16,0.0,1.8e-05,0,0.0,0.0,normal,0
2019-08-19 11:01:51,2019-08-19 11:01:51,192.168.0.2,192.168.0.255,0,1740,1743,2,0,2,0,124,124,27555554.0,0.0,27555554.0,55555.554688,0.0,55555.554688,0,0,0,0.0,0.0,0.0,0.018,0.0,17,1.8e-05,0.0,1548781312,1.8e-05,1.8e-05,1.8e-05,0,1,0,53907,0,16,0,16,0.0,1.8e-05,0,0.0,0.0,normal,0
2019-08-19 11:01:51,2019-08-19 11:01:55,192.168.0.2,192.168.0.44,4,1740,1740,150,200,350,71296,26600,97896,42971.082031,115367.992188,158339.078125,30.289385,40.453606,70.946274,0,0,0,0.0,72.003203,64.008988,34.135312,24.600211,17,4.919215,0.0,1548781312,4.919215,4.919215,4.919215,0,64,128,621,53593,20000,62496,82496,0.0,4.919215,0,72.003203,64.008988,normal,0
2019-08-19 11:01:51,2019-08-19 11:01:51,192.168.0.2,192.168.0.255,0,1740,1741,2,0,2,0,124,124,24800000.0,0.0,24800000.0,50000.0,0.0,50000.0,0,0,0,0.0,0.0,0.0,0.02,0.0,17,2e-05,0.0,1548781312,2e-05,2e-05,2e-05,0,1,0,53905,0,16,0,16,0.0,2e-05,0,0.0,0.0,normal,0
2019-08-19 11:01:56,2019-08-19 11:02:01,192.168.0.2,192.168.0.44,4,1740,1740,150,200,350,71400,26600,98000,42615.523438,114579.523438,157195.046875,30.038759,40.118881,70.359245,0,0,0,0.0,73.041641,66.065109,34.360379,25.725279,17,4.960258,0.0,1548781312,4.960258,4.960258,4.960258,0,64,128,696,14426,20000,62600,82600,0.0,4.960258,0,73.041641,66.065109,normal,0
2019-08-19 11:01:57,2019-08-19 11:01:57,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,137333328.0,0.0,137333328.0,55555.554688,0.0,55555.554688,0,0,0,0.0,0.0,0.0,0.018,0.0,17,1.8e-05,0.0,1548781312,1.8e-05,1.8e-05,1.8e-05,0,1,0,179,0,530,0,530,0.0,1.8e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:01,2019-08-19 11:02:06,192.168.0.2,192.168.0.44,4,1740,1740,144,206,350,69496,25536,95032,41886.484375,114232.710938,156119.203125,29.524858,42.325848,72.057175,0,0,0,0.0,74.431187,64.714687,34.97477,24.609307,17,4.843376,0.0,1548781312,4.843376,4.843376,4.843376,0,64,128,768,40794,19200,60432,79632,0.0,4.843376,0,74.431187,64.714687,normal,0
2019-08-19 11:02:06,2019-08-19 11:02:11,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42636.09375,114859.109375,157495.203125,30.053257,40.541641,70.7966,0,0,0,0.0,73.487227,65.435535,34.417527,25.677666,17,4.957865,0.0,1548781312,4.957865,4.957865,4.957865,0,64,128,843,3931,20000,62648,82648,0.0,4.957865,0,73.487227,65.435535,normal,0
2019-08-19 11:02:11,2019-08-19 11:02:16,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42680.242188,115202.570312,157882.8125,30.084377,40.987438,71.273727,0,0,0,0.0,73.152086,65.496172,34.317066,25.36802,17,4.952737,0.0,1548781312,4.952737,4.952737,4.952737,0,64,128,918,30043,20000,62696,82696,0.0,4.952737,0,73.152086,65.496172,normal,0
2019-08-19 11:02:16,2019-08-19 11:02:21,192.168.0.2,192.168.0.44,4,1740,1740,150,206,356,71808,26600,98408,42790.15625,115724.351562,158514.5,30.161852,41.497852,71.862129,0,0,0,0.0,72.440445,64.489984,34.200266,24.902752,17,4.940015,0.0,1548781312,4.940015,4.940015,4.940015,0,64,128,993,56411,20000,62744,82744,0.0,4.940015,0,72.440445,64.489984,normal,0
2019-08-19 11:02:21,2019-08-19 11:02:26,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42569.226562,114902.914062,157472.140625,30.006124,40.880829,71.088333,0,0,0,0.0,72.698727,64.76707,34.399672,25.244377,17,4.965653,0.0,1548781312,4.965653,4.965653,4.965653,0,64,128,1068,16988,20000,62696,82696,0.0,4.965653,0,72.698727,64.76707,normal,0
2019-08-19 11:02:26,2019-08-19 11:02:31,192.168.0.2,192.168.0.44,4,1740,1740,150,206,356,71808,26600,98408,42565.609375,115117.070312,157682.671875,30.003574,41.280087,71.485023,0,0,0,0.0,73.447883,65.144023,34.413047,25.107363,17,4.966075,0.0,1548781312,4.966075,4.966075,4.966075,0,64,128,1143,43612,20000,62744,82744,0.0,4.966075,0,73.447883,65.144023,normal,0
2019-08-19 11:02:27,2019-08-19 11:02:27,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,137333328.0,0.0,137333328.0,55555.554688,0.0,55555.554688,0,0,0,0.0,0.0,0.0,0.018,0.0,17,1.8e-05,0.0,1548781312,1.8e-05,1.8e-05,1.8e-05,0,1,0,180,0,530,0,530,0.0,1.8e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:32,2019-08-19 11:02:37,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42444.421875,114566.039062,157010.453125,29.918152,40.760971,70.879913,0,0,0,0.0,73.514336,65.223898,34.522027,25.33502,17,4.980254,0.0,1548781312,4.980254,4.980254,4.980254,0,64,128,1218,4445,20000,62696,82696,0.0,4.980254,0,73.514336,65.223898,normal,0
2019-08-19 11:02:37,2019-08-19 11:02:42,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42612.75,114796.234375,157408.984375,30.036806,40.519447,70.757843,0,0,0,0.0,73.235336,65.853406,34.334762,25.673164,17,4.960581,0.0,1548781312,4.960581,4.960581,4.960581,0,64,128,1293,31325,20000,62648,82648,0.0,4.960581,0,73.235336,65.853406,normal,0
2019-08-19 11:02:42,2019-08-19 11:02:47,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42421.019531,114502.882812,156923.90625,29.901659,40.738503,70.840843,0,0,0,0.0,73.136664,64.89373,34.529785,25.513654,17,4.983001,0.0,1548781312,4.983001,4.983001,4.983001,0,64,128,1368,58205,20000,62696,82696,0.0,4.983001,0,73.136664,64.89373,normal,0
2019-08-19 11:02:47,2019-08-19 11:02:52,192.168.0.2,192.168.0.44,4,1740,1740,150,200,350,71400,26600,98000,43116.300781,115925.945312,159042.25,30.391745,40.590317,71.186035,0,0,0,0.0,71.991828,64.833926,34.005172,25.50432,17,4.902647,0.0,1548781312,4.902647,4.902647,4.902647,0,64,128,1443,18270,20000,62600,82600,0.0,4.902647,0,71.991828,64.833926,normal,0
2019-08-19 11:02:51,2019-08-19 11:02:51,192.168.0.2,192.168.0.255,0,1740,1742,2,0,2,0,124,124,22545454.0,0.0,22545454.0,45454.546875,0.0,45454.546875,0,0,0,0.0,0.0,0.0,0.022,0.0,17,2.2e-05,0.0,1548781440,2.2e-05,2.2e-05,2.2e-05,0,1,0,37620,0,16,0,16,0.0,2.2e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:51,2019-08-19 11:02:51,192.168.0.2,192.168.0.255,0,1740,1741,2,0,2,0,124,124,24800000.0,0.0,24800000.0,50000.0,0.0,50000.0,0,0,0,0.0,0.0,0.0,0.02,0.0,17,2e-05,0.0,1548781440,2e-05,2e-05,2e-05,0,1,0,37619,0,16,0,16,0.0,2e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:51,2019-08-19 11:02:51,192.168.0.2,192.168.0.255,0,1740,1743,2,0,2,0,124,124,23619048.0,0.0,23619048.0,47619.046875,0.0,47619.046875,0,0,0,0.0,0.0,0.0,0.021,0.0,17,2.1e-05,0.0,1548781440,2.1e-05,2.1e-05,2.1e-05,0,1,0,37621,0,16,0,16,0.0,2.1e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:51,2019-08-19 11:02:51,192.168.0.2,192.168.0.255,0,1740,1740,2,0,2,0,124,124,24800000.0,0.0,24800000.0,50000.0,0.0,50000.0,0,0,0,0.0,0.0,0.0,0.02,0.0,17,2e-05,0.0,1548781440,2e-05,2e-05,2e-05,0,1,0,37618,0,16,0,16,0.0,2e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:52,2019-08-19 11:02:57,192.168.0.2,192.168.0.44,5,1740,1740,150,208,358,71944,26600,98544,41996.378906,113798.539062,155794.921875,29.602339,41.125397,70.926407,0,0,0,0.0,74.118078,65.231418,34.876641,25.271859,17,5.033386,0.0,1548781440,5.033386,5.033386,5.033386,0,64,128,1518,45150,20000,62792,82792,0.0,5.033386,0,74.118078,65.231418,normal,0
2019-08-19 11:02:57,2019-08-19 11:02:57,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,103000000.0,0.0,103000000.0,41666.664062,0.0,41666.664062,0,0,0,0.0,0.0,0.0,0.024,0.0,17,2.4e-05,0.0,1548781440,2.4e-05,2.4e-05,2.4e-05,0,1,0,181,0,530,0,530,0.0,2.4e-05,0,0.0,0.0,normal,0
2019-08-19 11:02:57,2019-08-19 11:03:02,192.168.0.2,192.168.0.44,4,1740,1740,150,208,358,71944,26600,98544,42486.25,115125.953125,157612.203125,29.947638,41.605106,71.753731,0,0,0,0.0,73.491859,65.068078,34.550766,25.019115,17,4.975351,0.0,1548781440,4.975351,4.975351,4.975351,0,64,128,1593,6239,20000,62792,82792,0.0,4.975351,0,73.491859,65.068078,normal,0
2019-08-19 11:03:03,2019-08-19 11:03:08,192.168.0.2,192.168.0.44,4,1740,1740,150,206,356,71808,26600,98408,42641.65625,115322.742188,157964.40625,30.05718,41.35384,71.612747,0,0,0,0.0,73.250531,64.521707,34.417832,25.064166,17,4.957218,0.0,1548781440,4.957218,4.957218,4.957218,0,64,128,1668,32607,20000,62744,82744,0.0,4.957218,0,73.250531,64.521707,normal,0
2019-08-19 11:03:08,2019-08-19 11:03:13,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42821.132812,115357.601562,158178.734375,30.183689,40.717594,71.103859,0,0,0,0.0,73.088188,65.608625,34.214691,25.424164,17,4.936441,0.0,1548781440,4.936441,4.936441,4.936441,0,64,128,1743,61279,20000,62648,82648,0.0,4.936441,0,73.088188,65.608625,normal,0
2019-08-19 11:03:13,2019-08-19 11:03:18,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42820.082031,115354.773438,158174.859375,30.182949,40.716595,71.102112,0,0,0,0.0,72.97718,65.422734,34.287027,25.581807,17,4.936562,0.0,1548781440,4.936562,4.936562,4.936562,0,64,128,1818,21600,20000,62648,82648,0.0,4.936562,0,72.97718,65.422734,normal,0
2019-08-19 11:03:18,2019-08-19 11:03:23,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42923.980469,115860.476562,158784.453125,30.256186,41.221512,71.680763,0,0,0,0.0,73.371992,64.52198,34.515398,25.382176,17,4.924613,0.0,1548781440,4.924613,4.924613,4.924613,0,64,128,1893,47712,20000,62696,82696,0.0,4.924613,0,73.371992,64.52198,normal,0
2019-08-19 11:03:23,2019-08-19 11:03:28,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42624.710938,114828.453125,157453.171875,30.045235,40.530823,70.777702,0,0,0,0.0,73.234023,65.712359,34.395012,25.64016,17,4.959189,0.0,1548781440,4.959189,4.959189,4.959189,0,64,128,1968,8289,20000,62648,82648,0.0,4.959189,0,73.234023,65.712359,normal,0
2019-08-19 11:03:27,2019-08-19 11:03:27,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,176571424.0,0.0,176571424.0,71428.570312,0.0,71428.570312,0,0,0,0.0,0.0,0.0,0.014,0.0,17,1.4e-05,0.0,1548781440,1.4e-05,1.4e-05,1.4e-05,0,1,0,182,0,530,0,530,0.0,1.4e-05,0,0.0,0.0,normal,0
2019-08-19 11:03:28,2019-08-19 11:03:33,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42359.46875,114336.742188,156696.203125,29.858271,40.67939,70.738052,0,0,0,0.0,73.729828,65.621297,34.601453,25.467627,17,4.990242,0.0,1548781440,4.990242,4.990242,4.990242,0,64,128,2043,35681,20000,62696,82696,0.0,4.990242,0,73.729828,65.621297,normal,0
2019-08-19 11:03:34,2019-08-19 11:03:39,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42789.53125,115497.5625,158287.09375,30.161413,41.092396,71.45623,0,0,0,0.0,72.568469,64.913777,34.204648,25.151244,17,4.940087,0.0,1548781440,4.940087,4.940087,4.940087,0,64,128,2118,62305,20000,62696,82696,0.0,4.940087,0,72.568469,64.913777,normal,0
2019-08-19 11:03:39,2019-08-19 11:03:44,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42455.570312,114596.132812,157051.703125,29.926012,40.771679,70.898537,0,0,0,0.0,73.360047,65.514965,34.47816,25.352607,17,4.978946,0.0,1548781440,4.978946,4.978946,4.978946,0,64,128,2193,23138,20000,62696,82696,0.0,4.978946,0,73.360047,65.514965,normal,0
2019-08-19 11:03:44,2019-08-19 11:03:49,192.168.0.2,192.168.0.44,4,1740,1740,150,200,350,71400,26600,98000,43051.75,115752.390625,158804.140625,30.346245,40.529549,71.07946,0,0,0,0.0,72.153203,65.631609,34.060301,25.797309,17,4.909998,0.0,1548781440,4.909998,4.909998,4.909998,0,64,128,2268,48738,20000,62600,82600,0.0,4.909998,0,72.153203,65.631609,normal,0
2019-08-19 11:03:49,2019-08-19 11:03:54,192.168.0.2,192.168.0.44,4,1740,1740,144,200,344,69088,25536,94624,42014.402344,113892.34375,155906.75,29.615026,41.212517,71.034645,0,0,0,0.0,74.232586,65.108922,34.856133,25.100535,17,4.82863,0.0,1548781440,4.82863,4.82863,4.82863,0,64,128,2340,8803,19200,60288,79488,0.0,4.82863,0,74.232586,65.108922,normal,0
2019-08-19 11:03:51,2019-08-19 11:03:51,192.168.0.2,192.168.0.255,0,1740,1743,2,0,2,0,124,124,31000000.0,0.0,31000000.0,62500.0,0.0,62500.0,0,0,0,0.0,0.0,0.0,0.016,0.0,17,1.6e-05,0.0,1548781440,1.6e-05,1.6e-05,1.6e-05,0,1,0,50660,0,16,0,16,0.0,1.6e-05,0,0.0,0.0,normal,0
2019-08-19 11:03:51,2019-08-19 11:03:51,192.168.0.2,192.168.0.255,0,1740,1740,2,0,2,0,124,124,33066668.0,0.0,33066668.0,66666.671875,0.0,66666.671875,0,0,0,0.0,0.0,0.0,0.015,0.0,17,1.5e-05,0.0,1548781440,1.5e-05,1.5e-05,1.5e-05,0,1,0,50657,0,16,0,16,0.0,1.5e-05,0,0.0,0.0,normal,0
2019-08-19 11:03:51,2019-08-19 11:03:51,192.168.0.2,192.168.0.255,0,1740,1741,2,0,2,0,124,124,33066668.0,0.0,33066668.0,66666.671875,0.0,66666.671875,0,0,0,0.0,0.0,0.0,0.015,0.0,17,1.5e-05,0.0,1548781440,1.5e-05,1.5e-05,1.5e-05,0,1,0,50658,0,16,0,16,0.0,1.5e-05,0,0.0,0.0,normal,0
2019-08-19 11:03:51,2019-08-19 11:03:51,192.168.0.2,192.168.0.255,0,1740,1742,2,0,2,0,124,124,33066668.0,0.0,33066668.0,66666.671875,0.0,66666.671875,0,0,0,0.0,0.0,0.0,0.015,0.0,17,1.5e-05,0.0,1548781440,1.5e-05,1.5e-05,1.5e-05,0,1,0,50659,0,16,0,16,0.0,1.5e-05,0,0.0,0.0,normal,0
2019-08-19 11:03:54,2019-08-19 11:03:59,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42797.839844,115294.84375,158092.6875,30.167269,40.695442,71.065178,0,0,0,0.0,73.009016,65.486484,34.262719,25.445846,17,4.939128,0.0,1548781440,4.939128,4.939128,4.939128,0,64,128,2415,34915,20000,62648,82648,0.0,4.939128,0,73.009016,65.486484,normal,0
2019-08-19 11:03:57,2019-08-19 11:03:57,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,190153856.0,0.0,190153856.0,76923.078125,0.0,76923.078125,0,0,0,0.0,0.0,0.0,0.013,0.0,17,1.3e-05,0.0,1548781440,1.3e-05,1.3e-05,1.3e-05,0,1,0,183,0,530,0,530,0.0,1.3e-05,0,0.0,0.0,normal,0
2019-08-19 11:03:59,2019-08-19 11:04:04,192.168.0.2,192.168.0.44,4,1740,1740,150,210,360,72080,26600,98680,42409.296875,115138.921875,157548.21875,29.893394,41.931004,72.025024,0,0,0,0.0,74.120711,65.055227,34.67018,24.879139,17,4.984379,0.0,1548781440,4.984379,4.984379,4.984379,0,64,128,2490,61795,20000,62840,82840,0.0,4.984379,0,74.120711,65.055227,normal,0
2019-08-19 11:04:04,2019-08-19 11:04:09,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42786.074219,115263.15625,158049.234375,30.158976,40.684258,71.045639,0,0,0,0.0,72.412953,65.276473,34.2695,25.45041,17,4.940486,0.0,1548781440,4.940486,4.940486,4.940486,0,64,128,2565,24932,20000,62648,82648,0.0,4.940486,0,72.412953,65.276473,normal,0
2019-08-19 11:04:10,2019-08-19 11:04:14,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42731.050781,115114.921875,157845.96875,30.12019,40.631935,70.954277,0,0,0,0.0,72.26057,65.459711,34.266328,25.53582,17,4.946848,0.0,1548781440,4.946848,4.946848,4.946848,0,64,128,2640,51044,20000,62648,82648,0.0,4.946848,0,72.26057,65.459711,normal,0
2019-08-19 11:04:15,2019-08-19 11:04:20,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42508.6875,114739.507812,157248.1875,29.963451,40.822689,70.987236,0,0,0,0.0,73.391992,65.025805,34.466691,25.379795,17,4.972725,0.0,1548781440,4.972725,4.972725,4.972725,0,64,128,2715,12645,20000,62696,82696,0.0,4.972725,0,73.391992,65.025805,normal,0
2019-08-19 11:04:20,2019-08-19 11:04:25,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42824.507812,115366.695312,158191.203125,30.186069,40.720802,71.109467,0,0,0,0.0,73.129625,65.512145,34.200414,25.396006,17,4.936052,0.0,1548781440,4.936052,4.936052,4.936052,0,64,128,2790,39269,20000,62648,82648,0.0,4.936052,0,73.129625,65.512145,normal,0
2019-08-19 11:04:25,2019-08-19 11:04:30,192.168.0.2,192.168.0.44,4,1740,1740,150,204,354,71672,26600,98272,42317.0,114222.109375,156539.109375,29.828335,40.638603,70.66713,0,0,0,0.0,72.876727,65.614617,34.60668,25.568242,17,4.99525,0.0,1548781440,4.99525,4.99525,4.99525,0,64,128,2865,102,20000,62696,82696,0.0,4.99525,0,72.876727,65.614617,normal,0
2019-08-19 11:04:27,2019-08-19 11:04:32,192.168.0.2,0.0.0.0,5,0,0,12,0,12,0,744,744,1090.21228,0.0,1090.21228,2.198009,0.0,2.198009,0,0,0,0.0,498.372406,0.0,454.957281,0.0,2054,5.00453,0.0,1548781440,5.00453,5.00453,5.00453,0,0,0,0,0,408,0,408,0.0,5.00453,0,498.372406,0.0,normal,0
2019-08-19 11:04:27,2019-08-19 11:04:27,192.168.0.2,255.255.255.255,0,0,27126,2,0,2,0,618,618,130105272.0,0.0,130105272.0,52631.582031,0.0,52631.582031,0,0,0,0.0,0.0,0.0,0.019,0.0,17,1.9e-05,0.0,1548781440,1.9e-05,1.9e-05,1.9e-05,0,1,0,184,0,530,0,530,0.0,1.9e-05,0,0.0,0.0,normal,0
2019-08-19 11:04:30,2019-08-19 11:04:35,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42600.410156,114762.984375,157363.390625,30.028105,40.507713,70.73735,0,0,0,0.0,72.648586,66.048875,34.407398,25.802295,17,4.962018,0.0,1548781440,4.962018,4.962018,4.962018,0,64,128,2940,25958,20000,62648,82648,0.0,4.962018,0,72.648586,66.048875,normal,0
2019-08-19 11:04:33,2019-08-19 11:04:36,192.168.0.2,0.0.0.0,2,0,0,8,0,8,0,496,496,1157.350342,0.0,1157.350342,2.333368,0.0,2.333368,0,0,0,0.0,500.003875,0.0,500.014125,0.0,2054,2.999956,0.0,1548781440,2.999956,2.999956,2.999956,0,0,0,0,0,272,0,272,0.0,2.999956,0,500.003875,0.0,normal,0
2019-08-19 11:04:35,2019-08-19 11:04:40,192.168.0.2,192.168.0.44,4,1740,1740,150,206,356,71808,26600,98408,42393.886719,114652.65625,157046.53125,29.88253,41.113548,71.196632,0,0,0,0.0,73.769977,65.280352,34.713301,25.477395,17,4.986191,0.0,1548781440,4.986191,4.986191,4.986191,0,64,128,3015,52326,20000,62744,82744,0.0,4.986191,0,73.769977,65.280352,normal,0
2019-08-19 11:04:41,2019-08-19 11:04:45,192.168.0.2,192.168.0.44,4,1740,1740,150,202,352,71536,26600,98136,42900.296875,115570.859375,158471.15625,30.239489,40.79287,71.235306,0,0,0,0.0,72.628953,65.766648,34.23148,25.910596,17,4.927332,0.0,1548781440,4.927332,4.927332,4.927332,0,64,128,3090,12647,20000,62648,82648,0.0,4.927332,0,72.628953,65.766648,normal,0
2019-08-19 11:04:46,2019-08-19 11:04:51,192.168.0.2,192.168.0.44,4,1740,1740,150,206,356,71808,26600,98408,42708.371094,115503.164062,158211.53125,30.104204,41.418537,71.724785,0,0,0,0.0,72.677992,64.991809,34.28282,25.234789,17,4.949475,0.0,1548781440,4.949475,4.949475,4.949475,0,64,128,22696,39015,20000,62744,82744,0.0,4.949475,0,72.677992,64.991809,normal,0
2019-08-19 11:04:51,2019-08-19 11:04:56,192.168.0.2,192.168.0.44,5,1740,1740,150,204,354,71672,26600,98272,42235.078125,114000.984375,156236.0625,29.770592,40.559933,70.530327,0,0,0,0.0,74.057625,65.810648,34.665621,25.742639,17,5.004939,0.0,1548781440,5.004939,5.004939,5.004939,0,64,128,22771,65127,20000,62696,82696,0.0,5.004939,0,74.057625,65.810648,normal,0
2019-08-19 11:04:52,2019-08-19 11:04:52,192.168.0.2,192.168.0.255,0,1740,1742,2,0,2,0,124,124,99200000.0,0.0,99200000.0,200000.0,0.0,200000.0,0,0,0,0.0,0.0,0.0,0.005,0.0,17,5e-06,0.0,1548781440,5e-06,5e-06,5e-06,0,1,0,23191,0,16,0,16,0.0,5e-06,0,0.0,0.0,normal,0
2019-08-19 11:04:52,2019-08-19 11:04:52,192.168.0.2,192.168.0.255,0,1740,1740,2,0,2,0,124,124,55111108.0,0.0,55111108.0,111111.109375,0.0,111111.109375,0,0,0,0.0,0.0,0.0,0.009,0.0,17,9e-06,0.0,1548781440,9e-06,9e-06,9e-06,0,1,0,23189,0,16,0,16,0.0,9e-06,0,0.0,0.0,normal,0
2019-08-19 11:04:52,2019-08-19 11:04:52,192.168.0.2,192.168.0.255,0,1740,1743,2,0,2,0,124,124,62000000.0,0.0,62000000.0,125000.0,0.0,125000.0,0,0,0,0.0,0.0,0.0,0.008,0.0,17,8e-06,0.0,1548781440,8e-06,8e-06,8e-06,0,1,0,23192,0,16,0,16,0.0,8e-06,0,0.0,0.0,normal,0
2019-08-19 11:04:52,2019-08-19 11:04:52,192.168.0.2,192.168.0.255,0,1740,1741,2,0,2,0,124,124,70857144.0,0.0,70857144.0,142857.140625,0.0,142857.140625,0,0,0,0.0,0.0,0.0,0.007,0.0,17,7e-06,0.0,1548781440,7e-06,7e-06,7e-06,0,1,0,23190,0,16,0,16,0.0,7e-06,0,0.0,0.0,normal,0
2019-08-19 11:04:56,2019-08-19 11:05:01,192.168.0.2,192.168.0.44,4,1740,1740,150,200,350,71400,26600,98000,42869.808594,115263.210938,158133.015625,30.217999,40.358265,70.779068,0,0,0,0.0,71.92257,65.470617,34.130738,25.856535,17,4.930836,0.0,1548781440,4.930836,4.930836,4.930836,0,64,128,22846,26984,20000,62600,82600,0.0,4.930836,0,71.92257,65.470617,normal,0
